# total density of states output by FHI-aims, for a spin polarized system
# The energy reference for this output is the average chemical potential, mu =       -5.545612 eV
#    Energy (eV)      DOS(spin up)   DOS(spin down)
    -12.19416220      0.21118482      0.22164296
    -12.19016180      0.21046604      0.22103363
    -12.18616140      0.20975292      0.22040645
    -12.18216100      0.20904625      0.21976328
    -12.17816060      0.20834673      0.21910591
    -12.17416020      0.20765499      0.21843611
    -12.17015980      0.20697163      0.21775562
    -12.16615940      0.20629715      0.21706607
    -12.16215900      0.20563202      0.21636909
    -12.15815860      0.20497663      0.21566620
    -12.15415820      0.20433133      0.21495889
    -12.15015780      0.20369643      0.21424855
    -12.14615740      0.20307216      0.21353652
    -12.14215700      0.20245873      0.21282407
    -12.13815660      0.20185628      0.21211237
    -12.13415620      0.20126493      0.21140254
    -12.13015580      0.20068472      0.21069563
    -12.12615540      0.20011569      0.20999261
    -12.12215500      0.19955782      0.20929438
    -12.11815460      0.19901104      0.20860177
    -12.11415420      0.19847527      0.20791553
    -12.11015380      0.19795037      0.20723637
    -12.10615340      0.19743619      0.20656490
    -12.10215300      0.19693253      0.20590170
    -12.09815260      0.19643919      0.20524727
    -12.09415220      0.19595590      0.20460205
    -12.09015180      0.19548242      0.20396642
    -12.08615140      0.19501844      0.20334071
    -12.08215100      0.19456367      0.20272520
    -12.07815060      0.19411780      0.20212011
    -12.07415020      0.19368048      0.20152560
    -12.07014980      0.19325139      0.20094182
    -12.06614940      0.19283019      0.20036882
    -12.06214900      0.19241653      0.19980665
    -12.05814860      0.19201007      0.19925530
    -12.05414820      0.19161048      0.19871472
    -12.05014780      0.19121745      0.19818483
    -12.04614740      0.19083064      0.19766550
    -12.04214700      0.19044976      0.19715659
    -12.03814660      0.19007452      0.19665791
    -12.03414620      0.18970467      0.19616926
    -12.03014580      0.18933995      0.19569040
    -12.02614540      0.18898013      0.19522108
    -12.02214500      0.18862502      0.19476102
    -12.01814460      0.18827443      0.19430994
    -12.01414420      0.18792821      0.19386754
    -12.01014380      0.18758621      0.19343351
    -12.00614340      0.18724833      0.19300753
    -12.00214300      0.18691447      0.19258928
    -11.99814260      0.18658456      0.19217845
    -11.99414220      0.18625853      0.19177473
    -11.99014180      0.18593635      0.19137780
    -11.98614140      0.18561799      0.19098737
    -11.98214100      0.18530342      0.19060315
    -11.97814060      0.18499264      0.19022486
    -11.97414020      0.18468563      0.18985224
    -11.97013980      0.18438238      0.18948505
    -11.96613940      0.18408290      0.18912306
    -11.96213900      0.18378717      0.18876606
    -11.95813860      0.18349517      0.18841387
    -11.95413820      0.18320687      0.18806632
    -11.95013780      0.18292225      0.18772326
    -11.94613740      0.18264124      0.18738457
    -11.94213700      0.18236380      0.18705012
    -11.93813660      0.18208984      0.18671982
    -11.93413620      0.18181928      0.18639360
    -11.93013580      0.18155201      0.18607138
    -11.92613540      0.18128791      0.18575311
    -11.92213500      0.18102684      0.18543876
    -11.91813460      0.18076867      0.18512827
    -11.91413420      0.18051324      0.18482161
    -11.91013380      0.18026038      0.18451877
    -11.90613340      0.18000992      0.18421970
    -11.90213300      0.17976169      0.18392437
    -11.89813260      0.17951551      0.18363275
    -11.89413220      0.17927120      0.18334480
    -11.89013180      0.17902860      0.18306046
    -11.88613140      0.17878752      0.18277969
    -11.88213100      0.17854783      0.18250241
    -11.87813060      0.17830938      0.18222854
