# total density of states output by FHI-aims, for a spin polarized system
# The energy reference for this output is the average chemical potential, mu =       -5.545725 eV
#    Energy (eV)      DOS(spin up)   DOS(spin down)
    -12.51008095      0.19240033      0.17695739
    -12.50608055      0.19347796      0.17762679
    -12.50208015      0.19457084      0.17832079
    -12.49807975      0.19567760      0.17903947
    -12.49407935      0.19679677      0.17978286
    -12.49007895      0.19792676      0.18055091
    -12.48607855      0.19906593      0.18134351
    -12.48207815      0.20021251      0.18216048
    -12.47807775      0.20136469      0.18300154
    -12.47407735      0.20252055      0.18386636
    -12.47007695      0.20367812      0.18475451
    -12.46607655      0.20483533      0.18566547
    -12.46207615      0.20599008      0.18659864
    -12.45807575      0.20714020      0.18755333
    -12.45407535      0.20828349      0.18852874
    -12.45007495      0.20941769      0.18952399
    -12.44607455      0.21054053      0.19053809
    -12.44207415      0.21164972      0.19156997
    -12.43807375      0.21274294      0.19261845
    -12.43407335      0.21381789      0.19368226
    -12.43007295      0.21487226      0.19476002
    -12.42607255      0.21590379      0.19585027
    -12.42207215      0.21691021      0.19695146
    -12.41807175      0.21788933      0.19806194
    -12.41407135      0.21883898      0.19917997
    -12.41007095      0.21975707      0.20030376
    -12.40607055      0.22064157      0.20143140
    -12.40207015      0.22149053      0.20256095
    -12.39806975      0.22230210      0.20369036
    -12.39406935      0.22307452      0.20481757
    -12.39006895      0.22380614      0.20594044
    -12.38606855      0.22449545      0.20705678
    -12.38206815      0.22514101      0.20816439
    -12.37806775      0.22574158      0.20926102
    -12.37406735      0.22629599      0.21034443
    -12.37006695      0.22680327      0.21141233
    -12.36606655      0.22726255      0.21246246
    -12.36206615      0.22767316      0.21349257
    -12.35806575      0.22803455      0.21450042
    -12.35406535      0.22834635      0.21548380
    -12.35006495      0.22860832      0.21644055
    -12.34606455      0.22882041      0.21736855
    -12.34206415      0.22898272      0.21826574
    -12.33806375      0.22909551      0.21913015
    -12.33406335      0.22915918      0.21995987
    -12.33006295      0.22917431      0.22075307
    -12.32606255      0.22914160      0.22150804
    -12.32206215      0.22906191      0.22222317
    -12.31806175      0.22893624      0.22289696
    -12.31406135      0.22876570      0.22352802
    -12.31006095      0.22855155      0.22411512
    -12.30606055      0.22829515      0.22465714
    -12.30206015      0.22799797      0.22515311
    -12.29805975      0.22766157      0.22560219
    -12.29405935      0.22728761      0.22600373
    -12.29005895      0.22687781      0.22635718
    -12.28605855      0.22643399      0.22666219
    -12.28205815      0.22595798      0.22691854
    -12.27805775      0.22545168      0.22712618
    -12.27405735      0.22491704      0.22728521
    -12.27005695      0.22435601      0.22739588
    -12.26605655      0.22377056      0.22745862
    -12.26205615      0.22316267      0.22747398
    -12.25805575      0.22253430      0.22744266
    -12.25405535      0.22188741      0.22736553
    -12.25005495      0.22122393      0.22724355
    -12.24605455      0.22054574      0.22707783
    -12.24205415      0.21985471      0.22686962
    -12.23805375      0.21915264      0.22662025
    -12.23405335      0.21844127      0.22633118
    -12.23005295      0.21772229      0.22600393
    -12.22605255      0.21699734      0.22564015
    -12.22205215      0.21626795      0.22524152
    -12.21805175      0.21553561      0.22480982
    -12.21405135      0.21480172      0.22434687
    -12.21005095      0.21406760      0.22385452
    -12.20605055      0.21333450      0.22333466
    -12.20205015      0.21260357      0.22278923
    -12.19804975      0.21187590      0.22222013
    -12.19404935      0.21115248      0.22162930
    -12.19004895      0.21043423      0.22101865
    -12.18604855      0.20972200      0.22039010
    -12.18204815      0.20901653      0.21974551
    -12.17804775      0.20831853      0.21908673
    -12.17404735      0.20762860      0.21841555
    -12.17004695      0.20694729      0.21773373
    -12.16604655      0.20627508      0.21704296
    -12.16204615      0.20561238      0.21634487
    -12.15804575      0.20495953      0.21564103
    -12.15404535      0.20431685      0.21493294
    -12.15004495      0.20368455      0.21422204
    -12.14604455      0.20306284      0.21350967
    -12.14204415      0.20245185      0.21279710
    -12.13804375      0.20185168      0.21208554
    -12.13404335      0.20126238      0.21137611
    -12.13004295      0.20068396      0.21066984
    -12.12604255      0.20011640      0.20996770
    -12.12204215      0.19955964      0.20927058
    -12.11804175      0.19901361      0.20857928
    -12.11404135      0.19847817      0.20789453
    -12.11004095      0.19795321      0.20721702
    -12.10604055      0.19743854      0.20654731
    -12.10204015      0.19693398      0.20588596
    -12.09803975      0.19643935      0.20523341
    -12.09403935      0.19595441      0.20459007
    -12.09003895      0.19547893      0.20395628
    -12.08603855      0.19501268      0.20333234
    -12.08203815      0.19455539      0.20271847
    -12.07803775      0.19410681      0.20211485
    -12.07403735      0.19366667      0.20152164
    -12.07003695      0.19323471      0.20093891
    -12.06603655      0.19281063      0.20036673
    -12.06203615      0.19239419      0.19980510
    -12.05803575      0.19198510      0.19925401
    -12.05403535      0.19158310      0.19871339
    -12.05003495      0.19118792      0.19818317
    -12.04603455      0.19079931      0.19766322
    -12.04203415      0.19041701      0.19715341
    -12.03803375      0.19004080      0.19665357
    -12.03403335      0.18967042      0.19616352
    -12.03003295      0.18930567      0.19568305
    -12.02603255      0.18894633      0.19521194
    -12.02203215      0.18859220      0.19474997
    -12.01803175      0.18824310      0.19429689
    -12.01403135      0.18789884      0.19385243
    -12.01003095      0.18755926      0.19341634
    -12.00603055      0.18722420      0.19298836
    -12.00203015      0.18689353      0.19256820
    -11.99802975      0.18656711      0.19215561
    -11.99402935      0.18624480      0.19175031
    -11.99002895      0.18592651      0.19135202
    -11.98602855      0.18561212      0.19096050
    -11.98202815      0.18530152      0.19057548
    -11.97802775      0.18499463      0.19019672
    -11.97402735      0.18469135      0.18982396
    -11.97002695      0.18439160      0.18945699
    -11.96602655      0.18409529      0.18909559
    -11.96202615      0.18380234      0.18873954
    -11.95802575      0.18351267      0.18838864
    -11.95402535      0.18322620      0.18804272
    -11.95002495      0.18294284      0.18770161
    -11.94602455      0.18266251      0.18736513
    -11.94202415      0.18238514      0.18703315
    -11.93802375      0.18211062      0.18670553
    -11.93402335      0.18183889      0.18638213
    -11.93002295      0.18156984      0.18606285
    -11.92602255      0.18130340      0.18574757
    -11.92202215      0.18103946      0.18543619
    -11.91802175      0.18077794      0.18512862
    -11.91402135      0.18051875      0.18482476
    -11.91002095      0.18026180      0.18452454
    -11.90602055      0.18000700      0.18422786
    -11.90202015      0.17975427      0.18393465
    -11.89801975      0.17950353      0.18364482
    -11.89401935      0.17925469      0.18335829
    -11.89001895      0.17900768      0.18307499
    -11.88601855      0.17876243      0.18279482
    -11.88201815      0.17851889      0.18251771
    -11.87801775      0.17827700      0.18224355
    -11.87401735      0.17803670      0.18197227
    -11.87001695      0.17779797      0.18170377
    -11.86601655      0.17756075      0.18143795
    -11.86201615      0.17732502      0.18117472
    -11.85801575      0.17709077      0.18091397
    -11.85401535      0.17685798      0.18065561
    -11.85001495      0.17662664      0.18039954
    -11.84601455      0.17639674      0.18014566
    -11.84201415      0.17616828      0.17989387
    -11.83801375      0.17594128      0.17964409
    -11.83401335      0.17571573      0.17939623
    -11.83001295      0.17549165      0.17915019
    -11.82601255      0.17526905      0.17890591
    -11.82201215      0.17504792      0.17866332
    -11.81801175      0.17482828      0.17842234
    -11.81401135      0.17461014      0.17818293
    -11.81001095      0.17439349      0.17794504
    -11.80601054      0.17417833      0.17770862
    -11.80201014      0.17396465      0.17747366
    -11.79800974      0.17375244      0.17724012
    -11.79400934      0.17354168      0.17700799
    -11.79000894      0.17333235      0.17677726
    -11.78600854      0.17312441      0.17654794
    -11.78200814      0.17291783      0.17632003
    -11.77800774      0.17271256      0.17609353
    -11.77400734      0.17250857      0.17586847
    -11.77000694      0.17230579      0.17564486
    -11.76600654      0.17210418      0.17542271
    -11.76200614      0.17190368      0.17520205
    -11.75800574      0.17170424      0.17498288
