# total density of states output by FHI-aims, for a spin polarized system
# The energy reference for this output is the average chemical potential, mu =       -5.545725 eV
#    Energy (eV)      DOS(spin up)   DOS(spin down)
    -12.84611450      0.32480961      0.14783949
    -12.84211410      0.32940713      0.16316847
    -12.83811370      0.33193816      0.17893775
    -12.83411330      0.33235446      0.19497892
    -12.83011290      0.33064811      0.21110247
    -12.82611250      0.32685185      0.22710094
    -12.82211210      0.32103796      0.24275295
    -12.81811170      0.31331609      0.25782798
    -12.81411130      0.30382978      0.27209185
    -12.81011090      0.29275209      0.28531263
    -12.80611050      0.28028042      0.29726681
    -12.80211010      0.26663074      0.30774557
    -12.79810970      0.25203150      0.31656082
    -12.79410930      0.23671745      0.32355082
    -12.79010890      0.22092365      0.32858506
    -12.78610850      0.20487979      0.33156839
    -12.78210810      0.18880518      0.33244396
    -12.77810770      0.17290443      0.33119503
    -12.77410730      0.15736400      0.32784552
    -12.77010690      0.14234970      0.32245927
    -12.76610650      0.12800516      0.31513797
    -12.76210610      0.11445128      0.30601805
    -12.75810570      0.10178658      0.29526641
    -12.75410530      0.09008845      0.28307540
    -12.75010490      0.07941509      0.26965714
    -12.74610450      0.06980809      0.25523745
    -12.74210410      0.06129552      0.24004961
    -12.73810370      0.05389534      0.22432829
    -12.73410330      0.04761903      0.20830373
    -12.73010290      0.04247524      0.19219650
    -12.72610250      0.03847346      0.17621294
    -12.72210210      0.03562735      0.16054140
    -12.71810170      0.03395788      0.14534945
    -12.71410130      0.03349596      0.13078203
    -12.71010090      0.03428457      0.11696047
    -12.70610050      0.03638027      0.10398261
    -12.70210010      0.03985398      0.09192359
    -12.69809970      0.04479103      0.08083756
    -12.69409930      0.05129032      0.07075992
    -12.69009890      0.05946267      0.06171014
    -12.68609850      0.06942819      0.05369499
    -12.68209810      0.08131280      0.04671202
    -12.67809770      0.09524382      0.04075314
    -12.67409730      0.11134476      0.03580830
    -12.67009690      0.12972938      0.03186901
    -12.66609650      0.15049507      0.02893173
    -12.66209610      0.17371587      0.02700093
    -12.65809570      0.19943525      0.02609184
    -12.65409530      0.22765889      0.02623272
    -12.65009490      0.25834781      0.02746664
    -12.64609450      0.29141216      0.02985268
    -12.64209410      0.32670591      0.03346651
    -12.63809370      0.36402293      0.03840019
    -12.63409330      0.40309454      0.04476127
    -12.63009290      0.44358907      0.05267106
    -12.62609250      0.48511346      0.06226199
    -12.62209210      0.52721706      0.07367417
    -12.61809170      0.56939786      0.08705098
    -12.61409130      0.61111092      0.10253388
    -12.61009090      0.65177891      0.12025641
    -12.60609050      0.69080467      0.14033751
    -12.60209010      0.72758518      0.16287431
    -12.59808970      0.76152671      0.18793463
    -12.59408930      0.79206052      0.21554938
    -12.59008890      0.81865856      0.24570514
    -12.58608850      0.84084860      0.27833737
    -12.58208810      0.85822806      0.31332434
    -12.57808770      0.87047621      0.35048248
    -12.57408729      0.87736394      0.38956309
    -12.57008689      0.87876093      0.43025109
    -12.56608649      0.87463967      0.47216585
    -12.56208609      0.86507643      0.51486435
    -12.55808569      0.85024888      0.55784677
    -12.55408529      0.83043058      0.60056459
    -12.55008489      0.80598261      0.64243098
    -12.54608449      0.77734264      0.68283331
    -12.54208409      0.74501184      0.72114747
    -12.53808369      0.70954041      0.75675347
    -12.53408329      0.67151197      0.78905193
    -12.53008289      0.63152777      0.81748067
    -12.52608249      0.59019104      0.84153094
    -12.52208209      0.54809221      0.86076249
    -12.51808169      0.50579545      0.87481700
    -12.51408129      0.46382683      0.88342912
    -12.51008089      0.42266461      0.88643485
    -12.50608049      0.38273165      0.88377667
    -12.50208009      0.34439018      0.87550543
    -12.49807969      0.30793881      0.86177870
    -12.49407929      0.27361179      0.84285577
    -12.49007889      0.24158019      0.81908953
    -12.48607849      0.21195485      0.79091549
    -12.48207809      0.18479081      0.75883855
    -12.47807769      0.16009279      0.72341797
    -12.47407729      0.13782151      0.68525119
    -12.47007689      0.11790046      0.64495721
    -12.46607649      0.10022283      0.60316011
    -12.46207609      0.08465839      0.56047329
    -12.45807569      0.07105996      0.51748508
    -12.45407529      0.05926945      0.47474604
    -12.45007489      0.04912328      0.43275837
    -12.44607449      0.04045702      0.39196763
    -12.44207409      0.03310928      0.35275692
    -12.43807369      0.02692493      0.31544343
    -12.43407329      0.02175744      0.28027737
    -12.43007289      0.01747064      0.24744301
    -12.42607249      0.01393982      0.21706158
    -12.42207209      0.01105230      0.18919574
    -12.41807169      0.00870752      0.16385524
    -12.41407129      0.00681682      0.14100352
    -12.41007089      0.00530292      0.12056470
    -12.40607049      0.00409914      0.10243090
    -12.40207009      0.00314858      0.08646940
    -12.39806969      0.00240315      0.07252947
    -12.39406929      0.00182260      0.06044873
    -12.39006889      0.00137355      0.05005881
    -12.38606849      0.00102858      0.04119025
    -12.38206809      0.00076538      0.03367666
    -12.37806769      0.00056592      0.02735799
    -12.37406729      0.00041579      0.02208309
    -12.37006689      0.00030356      0.01771154
    -12.36606649      0.00022021      0.01411475
